Numero pendiente,latitude,longitude,fecha,anomalia,fecha_redondeada,pos_promedio_lat,pos_promedio_lon,distancia_a_promedio
2,42.222705101896096,-7.748744835977848,2024-02-28 22:47:04.162172,False,2024-02-28 22:47:00,42.22202198129636,-7.74930883277217,0.08903211650615203
2,42.222383735537385,-7.748889558675151,2024-02-28 22:52:04.162172,False,2024-02-28 22:52:00,42.22203123386052,-7.749514615397168,0.06469569768802576
2,42.22235610996962,-7.748522862841928,2024-02-28 22:57:04.162172,False,2024-02-28 22:57:00,42.2222268091867,-7.749129136701545,0.051952494473372704
2,42.22252366391422,-7.748921190281707,2024-02-28 23:02:04.162172,False,2024-02-28 23:02:00,42.22230305759664,-7.749094832208787,0.028393337451748952
2,42.22245148204144,-7.749726345157716,2024-02-28 23:07:04.162172,False,2024-02-28 23:07:00,42.22202738545511,-7.749613283749724,0.048067614815701744
2,42.22181913137282,-7.749457213304803,2024-02-28 23:12:04.162172,False,2024-02-28 23:12:00,42.222212985652405,-7.749363262306994,0.04447267256717221
2,42.22252126825378,-7.748675817076225,2024-02-28 23:17:04.162172,False,2024-02-28 23:17:00,42.22227798837507,-7.7494022882383105,0.06565305897978435
2,42.22213708651287,-7.749498732107489,2024-02-28 23:22:04.162172,False,2024-02-28 23:22:00,42.22225439155042,-7.74930455383086,0.020635042518229778
2,42.22146271602403,-7.749377999896312,2024-02-28 23:27:04.162172,False,2024-02-28 23:27:00,42.222978555113606,-7.749428802819848,0.1686055219684189
2,42.22199049248406,-7.748760822388959,2024-02-28 23:32:04.162172,False,2024-02-28 23:32:00,42.22227006954966,-7.749393187701993,0.06064595860297691
2,42.22257216805232,-7.748676737791481,2024-02-28 23:37:04.162172,False,2024-02-28 23:37:00,42.2220476106134,-7.749846456641807,0.11260427954957133
2,42.2219451790117,-7.7490814208051555,2024-02-28 23:42:04.162172,False,2024-02-28 23:42:00,42.22199455873583,-7.749296301274246,0.018526697095623077
2,42.2219236138542,-7.748799428982484,2024-02-28 23:47:04.162172,False,2024-02-28 23:47:00,42.22235780106718,-7.74920592404728,0.058748007970941186
2,42.22237311718241,-7.7489959666988835,2024-02-28 23:52:04.162172,False,2024-02-28 23:52:00,42.22225331171798,-7.749272692004368,0.02639525240304453
2,42.221807494836185,-7.749566299289567,2024-02-28 23:57:04.162172,False,2024-02-28 23:57:00,42.22205276372494,-7.7493238467662495,0.03379926445806072
2,42.22270561832645,-7.749255518531709,2024-02-29 00:02:04.162172,False,2024-02-29 00:02:00,42.221988677927,-7.749178153985467,0.07997426998457718
3,42.22219592190305,-7.748801126938579,2024-02-28 15:52:04.307184,False,2024-02-28 15:52:00,42.222375639613375,-7.7491548031069595,0.0353202096486499
3,42.22273636099266,-7.748428290003933,2024-02-28 15:57:04.307184,False,2024-02-28 15:57:00,42.22241402024626,-7.749217235649594,0.07419681804182403
3,42.22238140011444,-7.749844425692853,2024-02-28 16:02:04.307184,False,2024-02-28 16:02:00,42.22240694983017,-7.749471466747977,0.03084224910050403
3,42.22240494384716,-7.750571413003636,2024-02-28 16:07:04.307184,False,2024-02-28 16:07:00,42.22228105631999,-7.749649988911738,0.07711468882606098
3,42.22238988045344,-7.75010201563008,2024-02-28 16:12:04.307184,False,2024-02-28 16:12:00,42.222320243661784,-7.749390233245347,0.05912068537053719
3,42.22232751454221,-7.749490590514505,2024-02-28 16:17:04.307184,False,2024-02-28 16:17:00,42.22233774542091,-7.7492708580063185,0.018129511934254175
3,42.22271462260435,-7.748710733772717,2024-02-28 16:22:04.307184,False,2024-02-28 16:22:00,42.22218697955774,-7.749121342533115,0.0677164711991208
3,42.22261043860468,-7.749040152289448,2024-02-28 16:27:04.307184,False,2024-02-28 16:27:00,42.22253442580515,-7.74930720416552,0.023558628557227675
3,42.22239780398965,-7.749100587901005,2024-02-28 16:32:04.307184,False,2024-02-28 16:32:00,42.2223987194516,-7.749157322916495,0.004672925792253924
3,42.221364536166575,-7.749524961453565,2024-02-28 16:37:04.307184,False,2024-02-28 16:37:00,42.22189925724117,-7.749180815253181,0.06586637100021982
3,42.2214932316496,-7.749618677136307,2024-02-28 16:42:04.307184,False,2024-02-28 16:42:00,42.22210912870801,-7.74930047644359,0.07332602711206825
3,42.22151125982256,-7.749189994116497,2024-02-28 16:47:04.307184,False,2024-02-28 16:47:00,42.22244713627215,-7.74942370273178,0.10582922504294935
3,42.22232169317333,-7.749797188331645,2024-02-28 16:52:04.307184,False,2024-02-28 16:52:00,42.222148182850894,-7.7495825199357995,0.026166915570887288
3,42.222086115124384,-7.749097114707305,2024-02-28 16:57:04.307184,False,2024-02-28 16:57:00,42.22214223728463,-7.749352365766573,0.021925467153887455
3,42.22192213014416,-7.749381099430564,2024-02-28 17:02:04.307184,False,2024-02-28 17:02:00,42.22205500773605,-7.749249928146851,0.01830240675223309
3,42.22206050475454,-7.749099152005655,2024-02-28 17:07:04.307184,False,2024-02-28 17:07:00,42.22215948015764,-7.749565811631658,0.03997198071940141
3,42.22227101567008,-7.748598618796021,2024-02-28 17:12:04.307184,False,2024-02-28 17:12:00,42.22231461635803,-7.7493032061683635,0.058221206051834805
3,42.22151089178023,-7.749206704771255,2024-02-28 17:17:04.307184,False,2024-02-28 17:17:00,42.22213897228292,-7.749399339874582,0.07161814450185633
3,42.22190566215388,-7.749270469695412,2024-02-28 17:22:04.307184,False,2024-02-28 17:22:00,42.22220125761619,-7.74931886036285,0.03310937220394339
3,42.22241493129693,-7.749774909100414,2024-02-28 17:27:04.307184,False,2024-02-28 17:27:00,42.2222529271757,-7.749179372995229,0.052243147100820446
3,42.22135410790114,-7.74928587538828,2024-02-28 17:32:04.307184,False,2024-02-28 17:32:00,42.22216743557189,-7.749138429603487,0.09124927977391234
3,42.222291930555166,-7.748644151751477,2024-02-28 17:37:04.307184,False,2024-02-28 17:37:00,42.22231150747261,-7.749050942517418,0.03356769504112506
3,42.2216020444863,-7.749210510743617,2024-02-28 17:42:04.307184,False,2024-02-28 17:42:00,42.22180748085675,-7.750075839418072,0.07482793799485815
3,42.2221794964732,-7.750582828288619,2024-02-28 17:47:04.307184,False,2024-02-28 17:47:00,42.22226468131069,-7.7494010380043665,0.0977741104593003
3,42.22289612508192,-7.748718803498521,2024-02-28 17:52:04.307184,False,2024-02-28 17:52:00,42.22214068249282,-7.749316083197006,0.09734044087966028
3,42.22236748571062,-7.749955087927395,2024-02-28 17:57:04.307184,False,2024-02-28 17:57:00,42.2223509548872,-7.749338460730505,0.050809154841171704
3,42.22152654907973,-7.749674868327369,2024-02-28 18:02:04.307184,False,2024-02-28 18:02:00,42.221975639574076,-7.749227564728473,0.062051267372852804
3,42.22213398150984,-7.750160689598165,2024-02-28 18:07:04.307184,False,2024-02-28 18:07:00,42.22225910656422,-7.749106444558458,0.08791943538492661
3,42.22231089021528,-7.74963453743172,2024-02-28 18:12:04.307184,False,2024-02-28 18:12:00,42.22202276364676,-7.749259044681194,0.04452511636103103
3,42.222380991953855,-7.750377258030262,2024-02-28 18:17:04.307184,False,2024-02-28 18:17:00,42.2224134093913,-7.749606006937136,0.06361050826741949
3,42.22230079380292,-7.750639080175235,2024-02-28 18:22:04.307184,False,2024-02-28 18:22:00,42.222342375575,-7.749671816780886,0.07978301598011565
3,42.22231115895704,-7.7498237180810206,2024-02-28 18:27:04.307184,False,2024-02-28 18:27:00,42.22245097650648,-7.749572813942036,0.025856700928754972
3,42.22212166617228,-7.750434562371644,2024-02-28 18:32:04.307184,False,2024-02-28 18:32:00,42.22223844409462,-7.74938255812368,0.08759487777014957
3,42.21911301028923,-7.75480699979796,2024-02-28 18:37:04.307184,True,2024-02-28 18:37:00,42.22201803475658,-7.7499044747724115,0.5170342563231787
3,42.222510215713385,-7.749365378076481,2024-02-28 18:42:04.307184,False,2024-02-28 18:42:00,42.22236330800619,-7.749091598865688,0.027840366411636782
3,42.22216766389113,-7.749208713947514,2024-02-28 18:47:04.307184,False,2024-02-28 18:47:00,42.22179688732697,-7.7487233063386265,0.05742352245759713
3,42.22261961082948,-7.749323966015446,2024-02-28 18:52:04.307184,False,2024-02-28 18:52:00,42.222032209763064,-7.748998273599003,0.07060766033337398
3,42.222477853214485,-7.749551888816391,2024-02-28 18:57:04.307184,False,2024-02-28 18:57:00,42.222062186469024,-7.749226860581089,0.053409939192995276
3,42.22247780782322,-7.748790320060681,2024-02-28 19:02:04.307184,False,2024-02-28 19:02:00,42.22218408395999,-7.749312545207707,0.05399928711225565
3,42.22265486944555,-7.7485139886359935,2024-02-28 19:07:04.307184,False,2024-02-28 19:07:00,42.22210764039513,-7.749010172070978,0.07329384515020193
3,42.222629902169736,-7.748277290339667,2024-02-28 19:12:04.307184,False,2024-02-28 19:12:00,42.222253106221885,-7.749309445177957,0.09475813187195423
3,42.22182686435751,-7.74886174235435,2024-02-28 19:17:04.307184,False,2024-02-28 19:17:00,42.22215374695635,-7.748630265157203,0.04104236839400427
3,42.22233165863067,-7.748549628099035,2024-02-28 19:22:04.307184,False,2024-02-28 19:22:00,42.22217878708534,-7.749198549747081,0.05607385140209644
3,42.22253720956252,-7.749136684343498,2024-02-28 19:27:04.307184,False,2024-02-28 19:27:00,42.22222397703868,-7.749107224374567,0.03491424498740938
3,42.22251303655157,-7.749479614414227,2024-02-28 19:32:04.307184,False,2024-02-28 19:32:00,42.22206961685319,-7.749098830339239,0.05843160933241687
3,42.22171308794772,-7.74947558347624,2024-02-28 19:37:04.307184,False,2024-02-28 19:37:00,42.22190358724176,-7.749378930666964,0.02262840613328494
3,42.222352261734216,-7.748747312301369,2024-02-28 19:42:04.307184,False,2024-02-28 19:42:00,42.222222675165604,-7.749502854582207,0.0638617217183431
3,42.222039630672754,-7.74933301636276,2024-02-28 19:47:04.307184,False,2024-02-28 19:47:00,42.222124308838794,-7.749019353078546,0.027491315088396532
3,42.222168802721846,-7.748901461091505,2024-02-28 19:52:04.307184,False,2024-02-28 19:52:00,42.22230599090628,-7.749022034500641,0.018201112769133693
3,42.22261751370064,-7.749346682715154,2024-02-28 19:57:04.307184,False,2024-02-28 19:57:00,42.22237673580274,-7.749178400747234,0.030146758724550304
3,42.22260591990224,-7.748920154488351,2024-02-28 20:02:04.307184,False,2024-02-28 20:02:00,42.22219922412552,-7.74924410840876,0.05250404502625614
3,42.22197115985543,-7.748892274496332,2024-02-28 20:07:04.307184,False,2024-02-28 20:07:00,42.22238576788587,-7.749295602036365,0.05681949308280432
3,42.22253736128677,-7.749890475155871,2024-02-28 20:12:04.307184,False,2024-02-28 20:12:00,42.22248552056699,-7.749425959733447,0.03868214474704537
3,42.22241433748039,-7.749244068075453,2024-02-28 20:17:04.307184,False,2024-02-28 20:17:00,42.22221025176535,-7.749610618344339,0.03776275797833593
3,42.22257702536582,-7.749731339237535,2024-02-28 20:22:04.307184,False,2024-02-28 20:22:00,42.22240402106281,-7.749262192805244,0.043156326549484925
3,42.2225743507251,-7.749288665304698,2024-02-28 20:27:04.307184,False,2024-02-28 20:27:00,42.22226495776842,-7.749401893586041,0.03564397876601161
3,42.22289280044487,-7.748897135787141,2024-02-28 20:32:04.307184,False,2024-02-28 20:32:00,42.2223800677268,-7.749197661467976,0.062152274967744635
3,42.22264074746492,-7.748803680915555,2024-02-28 20:37:04.307184,False,2024-02-28 20:37:00,42.22216303752231,-7.749072751825098,0.05755458996011579
3,42.221522465501856,-7.749355528063146,2024-02-28 20:42:04.307184,False,2024-02-28 20:42:00,42.22215941689944,-7.749233908793967,0.07153030406126393
3,42.22214158991453,-7.749397442881234,2024-02-28 20:47:04.307184,False,2024-02-28 20:47:00,42.22217229970407,-7.749183284651882,0.01796239397460289
3,42.22242951228734,-7.750232012036438,2024-02-28 20:52:04.307184,False,2024-02-28 20:52:00,42.22223924205559,-7.749215694329266,0.08632119129530066
3,42.22230678178094,-7.750541294760472,2024-02-28 20:57:04.307184,False,2024-02-28 20:57:00,42.22212183665446,-7.749502130170287,0.0880062439317607
3,42.222828265135945,-7.749206260686537,2024-02-28 21:02:04.307184,False,2024-02-28 21:02:00,42.222475154037454,-7.749251550773542,0.03944087612523414
3,42.22238789096277,-7.750657978260729,2024-02-28 21:07:04.307184,False,2024-02-28 21:07:00,42.22239421726034,-7.7496840520585515,0.08020056784443477
3,42.22202748570778,-7.748940263188909,2024-02-28 21:12:04.307184,False,2024-02-28 21:12:00,42.22216669356669,-7.7491983088961085,0.026289069285962526
3,42.22181818715618,-7.74953703056783,2024-02-28 21:17:04.307184,False,2024-02-28 21:17:00,42.22159235668172,-7.749728016137762,0.02962944979203832
3,42.22146650862848,-7.749469935921606,2024-02-28 21:22:04.307184,False,2024-02-28 21:22:00,42.222159173070764,-7.749382648745747,0.07735542727334391
3,42.22154642382425,-7.749341260664194,2024-02-28 21:27:04.307184,False,2024-02-28 21:27:00,42.22261200167207,-7.749330714937963,0.11849003277232892
3,42.22182190697974,-7.749184940067648,2024-02-28 21:32:04.307184,False,2024-02-28 21:32:00,42.222282428730544,-7.749186642186107,0.05120787411608321
3,42.22219064095687,-7.750011311672684,2024-02-28 21:37:04.307184,False,2024-02-28 21:37:00,42.22205111142729,-7.749305958694325,0.06011868511880666
3,42.22244105578171,-7.750254361624298,2024-02-28 21:42:04.307184,False,2024-02-28 21:42:00,42.22203981501715,-7.749474566356947,0.07819056915377515
3,42.222280413444864,-7.749051769573314,2024-02-28 21:47:04.307184,False,2024-02-28 21:47:00,42.222176782577975,-7.749131653692834,0.01326858364826679
3,42.22126833604592,-7.7494291971782,2024-02-28 21:52:04.307184,False,2024-02-28 21:52:00,42.22211366785537,-7.749307652918465,0.09452795765475343
3,42.2223651558482,-7.748607195414402,2024-02-28 21:57:04.307184,False,2024-02-28 21:57:00,42.222194750749885,-7.748987047276466,0.03657041518891619
3,42.2221575521582,-7.749154964002264,2024-02-28 22:02:04.307184,False,2024-02-28 22:02:00,42.22200418195008,-7.74914513652668,0.017073178262201
3,42.2224040983586,-7.749498460573601,2024-02-28 22:07:04.307184,False,2024-02-28 22:07:00,42.221997046990616,-7.749310649475171,0.0478312365730639
3,42.222110554557545,-7.748971449623046,2024-02-28 22:12:04.307184,False,2024-02-28 22:12:00,42.22210394034992,-7.749449418049445,0.0393651271687648
3,42.22209440823247,-7.748607411458067,2024-02-28 22:17:04.307184,False,2024-02-28 22:17:00,42.22215312126112,-7.749284236532254,0.05611414765176956
3,42.22223160897852,-7.748952844807069,2024-02-28 22:22:04.307184,False,2024-02-28 22:22:00,42.22239001578172,-7.749245386171834,0.029841985457306437
3,42.22176868761329,-7.749399659808411,2024-02-28 22:27:04.307184,False,2024-02-28 22:27:00,42.222269608469325,-7.749274686033546,0.056642547078965676
3,42.22208086036666,-7.74924580039048,2024-02-28 22:32:04.307184,False,2024-02-28 22:32:00,42.222107724577,-7.749193752494471,0.005224165673426285
3,42.22183734581721,-7.749411900931912,2024-02-28 22:37:04.307184,False,2024-02-28 22:37:00,42.222133059896315,-7.749066741680355,0.043463071316363476
3,42.22275033695093,-7.749129313264165,2024-02-28 22:42:04.307184,False,2024-02-28 22:42:00,42.22217716414065,-7.749134347159863,0.06373525653652942
3,42.22228794615652,-7.749589289712319,2024-02-28 22:47:04.307184,False,2024-02-28 22:47:00,42.22202198129636,-7.74930883277217,0.03752278177505231
3,42.22220841349833,-7.7496938629168115,2024-02-28 22:52:04.307184,False,2024-02-28 22:52:00,42.22203123386052,-7.749514615397168,0.024617253091495296
3,42.2223139376995,-7.749808541445096,2024-02-28 22:57:04.307184,False,2024-02-28 22:57:00,42.2222268091867,-7.749129136701545,0.05677803919936913
3,42.22255792472988,-7.7483599541368,2024-02-28 23:02:04.307184,False,2024-02-28 23:02:00,42.22230305759664,-7.749094832208787,0.06682059656103853
3,42.22142089214554,-7.749597219465611,2024-02-28 23:07:04.307184,False,2024-02-28 23:07:00,42.22202738545511,-7.749613283749724,0.06745195141480383
3,42.22180481086399,-7.749193581499006,2024-02-28 23:12:04.307184,False,2024-02-28 23:12:00,42.222212985652405,-7.749363262306994,0.0474889854597202
3,42.22220961280247,-7.74932724965115,2024-02-28 23:17:04.307184,False,2024-02-28 23:17:00,42.22227798837507,-7.7494022882383105,0.009797258986893067
3,42.22225935479759,-7.749768434620176,2024-02-28 23:22:04.307184,False,2024-02-28 23:22:00,42.22225439155042,-7.74930455383086,0.03820210737262469
3,42.22258279550369,-7.749745769927098,2024-02-28 23:27:04.307184,False,2024-02-28 23:27:00,42.222978555113606,-7.749428802819848,0.051164406178542156
3,42.22278669099851,-7.7490112147215875,2024-02-28 23:32:04.307184,False,2024-02-28 23:32:00,42.22227006954966,-7.749393187701993,0.06549288106043102
3,42.22174088092541,-7.749249545623598,2024-02-28 23:37:04.307184,False,2024-02-28 23:37:00,42.2220476106134,-7.749846456641807,0.05982695274824966
3,42.22252498342364,-7.750015625248859,2024-02-28 23:42:04.307184,False,2024-02-28 23:42:00,42.22199455873583,-7.749296301274246,0.08358943399811333
3,42.22195483999775,-7.748888190262556,2024-02-28 23:47:04.307184,False,2024-02-28 23:47:00,42.22235780106718,-7.74920592404728,0.05188668846918257
3,42.2222756386182,-7.749254826182198,2024-02-28 23:52:04.307184,False,2024-02-28 23:52:00,42.22225331171798,-7.749272692004368,0.00288579104378728
3,42.22257231363991,-7.749301925440252,2024-02-28 23:57:04.307184,False,2024-02-28 23:57:00,42.22205276372494,-7.7493238467662495,0.05779950863075949
3,42.22205455097834,-7.748818700885495,2024-02-29 00:02:04.307184,False,2024-02-29 00:02:00,42.221988677927,-7.749178153985467,0.030492007546649953
4,42.22192048027493,-7.749241264019922,2024-02-28 15:52:04.441195,False,2024-02-28 15:52:00,42.222375639613375,-7.7491548031069595,0.051109721051999325
4,42.22192347811361,-7.748894013579076,2024-02-28 15:57:04.441195,False,2024-02-28 15:57:00,42.22241402024626,-7.749217235649594,0.06069297500584685
4,42.22199118057711,-7.7495116121398,2024-02-28 16:02:04.441195,False,2024-02-28 16:02:00,42.22240694983017,-7.749471466747977,0.046349469641048
4,42.22227139431352,-7.749334210100485,2024-02-28 16:07:04.441195,False,2024-02-28 16:07:00,42.22228105631999,-7.749649988911738,0.026024886576461487
4,42.22244681889482,-7.748865529645107,2024-02-28 16:12:04.441195,False,2024-02-28 16:12:00,42.222320243661784,-7.749390233245347,0.045441074394180686
4,42.22227278851301,-7.749051103768005,2024-02-28 16:17:04.441195,False,2024-02-28 16:17:00,42.22233774542091,-7.7492708580063185,0.019483840343815995
4,42.22224803239525,-7.750244502897813,2024-02-28 16:22:04.441195,False,2024-02-28 16:22:00,42.22218697955774,-7.749121342533115,0.09273517479947523
4,42.22271493614684,-7.749193518450943,2024-02-28 16:27:04.441195,False,2024-02-28 16:27:00,42.22253442580515,-7.74930720416552,0.02214754164596001
4,42.22237609859218,-7.75012344749315,2024-02-28 16:32:04.441195,False,2024-02-28 16:32:00,42.2223987194516,-7.749157322916495,0.07959482033534244
4,42.22146359080713,-7.749353221236736,2024-02-28 16:37:04.441195,False,2024-02-28 16:37:00,42.22189925724117,-7.749180815253181,0.05048129988759694
4,42.22203506198876,-7.74958421647324,2024-02-28 16:42:04.441195,False,2024-02-28 16:42:00,42.22210912870801,-7.74930047644359,0.024773604660509756
4,42.2221173315484,-7.74883589281586,2024-02-28 16:47:04.441195,False,2024-02-28 16:47:00,42.22244713627215,-7.74942370273178,0.06072669567327946
4,42.222306911996085,-7.749874114414729,2024-02-28 16:52:04.441195,False,2024-02-28 16:52:00,42.222148182850894,-7.7495825199357995,0.029800321072435125
4,42.22244801627684,-7.749345281374657,2024-02-28 16:57:04.441195,False,2024-02-28 16:57:00,42.22214223728463,-7.749352365766573,0.034006076654413776
4,42.22245658378987,-7.750053705132197,2024-02-28 17:02:04.441195,False,2024-02-28 17:02:00,42.22205500773605,-7.749249928146851,0.07984108273258901
4,42.2224673358052,-7.750021482857187,2024-02-28 17:07:04.441195,False,2024-02-28 17:07:00,42.22215948015764,-7.749565811631658,0.05079109024003433
4,42.22258410426296,-7.749079256108205,2024-02-28 17:12:04.441195,False,2024-02-28 17:12:00,42.22231461635803,-7.7493032061683635,0.03518543015882006
4,42.22255787829317,-7.749209281766706,2024-02-28 17:17:04.441195,False,2024-02-28 17:17:00,42.22213897228292,-7.749399339874582,0.049139064115258334
4,42.2222068306444,-7.748583636791331,2024-02-28 17:22:04.441195,False,2024-02-28 17:22:00,42.22220125761619,-7.74931886036285,0.06054498065471164
4,42.22235360256135,-7.748993944670481,2024-02-28 17:27:04.441195,False,2024-02-28 17:27:00,42.2222529271757,-7.749179372995229,0.01893309484972983
4,42.222385179083865,-7.749390086116926,2024-02-28 17:32:04.441195,False,2024-02-28 17:32:00,42.22216743557189,-7.749138429603487,0.031869180344753584
4,42.222323681742985,-7.749589586840925,2024-02-28 17:37:04.441195,False,2024-02-28 17:37:00,42.22231150747261,-7.749050942517418,0.04437511147822515
4,42.221874770735525,-7.749359588788379,2024-02-28 17:42:04.441195,False,2024-02-28 17:42:00,42.22180748085675,-7.750075839418072,0.059452540485172685
4,42.22217484045223,-7.749198037287691,2024-02-28 17:47:04.441195,False,2024-02-28 17:47:00,42.22226468131069,-7.7494010380043665,0.01947365127101213
4,42.22158310787063,-7.748880238556124,2024-02-28 17:52:04.441195,False,2024-02-28 17:52:00,42.22214068249282,-7.749316083197006,0.07163802053355128
4,42.222715543777205,-7.749197488797399,2024-02-28 17:57:04.441195,False,2024-02-28 17:57:00,42.2223509548872,-7.749338460730505,0.04216963465469813
4,42.22254522849628,-7.749285879327735,2024-02-28 18:02:04.441195,False,2024-02-28 18:02:00,42.221975639574076,-7.749227564728473,0.06351717021665457
4,42.22250437882594,-7.74942688731948,2024-02-28 18:07:04.441195,False,2024-02-28 18:07:00,42.22225910656422,-7.749106444558458,0.037948341229560936
4,42.22188218879203,-7.74907422054656,2024-02-28 18:12:04.441195,False,2024-02-28 18:12:00,42.22202276364676,-7.749259044681194,0.0218165913918837
4,42.22232113442263,-7.749369849759633,2024-02-28 18:17:04.441195,False,2024-02-28 18:17:00,42.2224134093913,-7.749606006937136,0.02198715321235477
4,42.22150346280692,-7.749295086957954,2024-02-28 18:22:04.441195,False,2024-02-28 18:22:00,42.222342375575,-7.749671816780886,0.09830587499424888
4,42.222488113429,-7.749482382557174,2024-02-28 18:27:04.441195,False,2024-02-28 18:27:00,42.22245097650648,-7.749572813942036,0.008514863769350782
4,42.22129383910455,-7.74931491799424,2024-02-28 18:32:04.441195,False,2024-02-28 18:32:00,42.22223844409462,-7.74938255812368,0.10518285888676385
4,42.22172284398916,-7.749697395175376,2024-02-28 18:37:04.441195,False,2024-02-28 18:37:00,42.22201803475658,-7.7499044747724115,0.0369887463901398
4,42.222636906213694,-7.74845445570935,2024-02-28 18:42:04.441195,False,2024-02-28 18:42:00,42.22236330800619,-7.749091598865688,0.060647630910253
4,42.22243534846557,-7.7483520477364225,2024-02-28 18:47:04.441195,False,2024-02-28 18:47:00,42.22179688732697,-7.7487233063386265,0.07729616917548686
4,42.222478933774426,-7.748718648513839,2024-02-28 18:52:04.441195,False,2024-02-28 18:52:00,42.222032209763064,-7.748998273599003,0.05475062735399101
4,42.22225892135304,-7.749189954195836,2024-02-28 18:57:04.441195,False,2024-02-28 18:57:00,42.222062186469024,-7.749226860581089,0.022086007826073756
4,42.22232648643806,-7.748599090479762,2024-02-28 19:02:04.441195,False,2024-02-28 19:02:00,42.22218408395999,-7.749312545207707,0.06084569913110629
4,42.22254610468753,-7.748689459279368,2024-02-28 19:07:04.441195,False,2024-02-28 19:07:00,42.22210764039513,-7.749010172070978,0.05544802992021031
4,42.22236734176167,-7.748932323212678,2024-02-28 19:12:04.441195,False,2024-02-28 19:12:00,42.222253106221885,-7.749309445177957,0.033551454175212825
4,42.221600317877765,-7.742351949765012,2024-02-28 19:17:04.441195,True,2024-02-28 19:17:00,42.22215374695635,-7.748630265157203,0.5206387165612687
4,42.22228034524322,-7.749217883986814,2024-02-28 19:22:04.441195,False,2024-02-28 19:22:00,42.22217878708534,-7.749198549747081,0.011404426391844212
4,42.22191471343395,-7.748888944416688,2024-02-28 19:27:04.441195,False,2024-02-28 19:27:00,42.22222397703868,-7.749107224374567,0.03880264920303293
4,42.221446716538246,-7.749634181152248,2024-02-28 19:32:04.441195,False,2024-02-28 19:32:00,42.22206961685319,-7.749098830339239,0.08210225433957118
4,42.22197301033483,-7.749480091541918,2024-02-28 19:37:04.441195,False,2024-02-28 19:37:00,42.22190358724176,-7.749378930666964,0.011356990469651027
4,42.222424829649526,-7.749876622238714,2024-02-28 19:42:04.441195,False,2024-02-28 19:42:00,42.222222675165604,-7.749502854582207,0.03811240268196065
4,42.22139767952959,-7.749128336851303,2024-02-28 19:47:04.441195,False,2024-02-28 19:47:00,42.222124308838794,-7.749019353078546,0.08129436016594845
4,42.22192910477023,-7.748973276220732,2024-02-28 19:52:04.441195,False,2024-02-28 19:52:00,42.22230599090628,-7.749022034500641,0.04209971592664114
4,42.22256802688737,-7.748250872440673,2024-02-28 19:57:04.441195,False,2024-02-28 19:57:00,42.22237673580274,-7.749178400747234,0.07928335042066582
4,42.22288832708364,-7.748623094296276,2024-02-28 20:02:04.441195,False,2024-02-28 20:02:00,42.22219922412552,-7.74924410840876,0.092121353831821
4,42.22261804239773,-7.749753993646773,2024-02-28 20:07:04.441195,False,2024-02-28 20:07:00,42.22238576788587,-7.749295602036365,0.045736536208699156
4,42.222156317997694,-7.749657020315626,2024-02-28 20:12:04.441195,False,2024-02-28 20:12:00,42.22248552056699,-7.749425959733447,0.04125512411605849
4,42.22202727626532,-7.749520076298058,2024-02-28 20:17:04.441195,False,2024-02-28 20:17:00,42.22221025176535,-7.749610618344339,0.021668978630658187
4,42.222389525341896,-7.749781275144361,2024-02-28 20:22:04.441195,False,2024-02-28 20:22:00,42.22240402106281,-7.749262192805244,0.04277396110250304
4,42.22245292689244,-7.749716791557143,2024-02-28 20:27:04.441195,False,2024-02-28 20:27:00,42.22226495776842,-7.749401893586041,0.03330514344462276
4,42.22231802924213,-7.749456533565064,2024-02-28 20:32:04.441195,False,2024-02-28 20:32:00,42.2223800677268,-7.749197661467976,0.02240512544597057
4,42.22227428830336,-7.749922938337565,2024-02-28 20:37:04.441195,False,2024-02-28 20:37:00,42.22216303752231,-7.749072751825098,0.07109292750762038
4,42.22262078480794,-7.749380251500144,2024-02-28 20:42:04.441195,False,2024-02-28 20:42:00,42.22215941689944,-7.749233908793967,0.052698071169069854
4,42.222660653417925,-7.748956239369018,2024-02-28 20:47:04.441195,False,2024-02-28 20:47:00,42.22217229970407,-7.749183284651882,0.057430778629107414
4,42.22244722723304,-7.748877407101927,2024-02-28 20:52:04.441195,False,2024-02-28 20:52:00,42.22223924205559,-7.749215694329266,0.03620520314501269
4,42.22162370285038,-7.748868384772164,2024-02-28 20:57:04.441195,False,2024-02-28 20:57:00,42.22212183665446,-7.749502130170287,0.0761013375234326
4,42.22223075670127,-7.74907086679625,2024-02-28 21:02:04.441195,False,2024-02-28 21:02:00,42.222475154037454,-7.749251550773542,0.03098202978683456
4,42.22219006122985,-7.749602023842853,2024-02-28 21:07:04.441195,False,2024-02-28 21:07:00,42.22239421726034,-7.7496840520585515,0.023684700228918762
4,42.222361691173205,-7.749917979781989,2024-02-28 21:12:04.441195,False,2024-02-28 21:12:00,42.22216669356669,-7.7491983088961085,0.06310321622824461
4,42.22247174692222,-7.750166598898299,2024-02-28 21:17:04.441195,False,2024-02-28 21:17:00,42.22159235668172,-7.749728016137762,0.10423990736964991
4,42.22214436616457,-7.748598257873766,2024-02-28 21:22:04.441195,False,2024-02-28 21:22:00,42.222159173070764,-7.749382648745747,0.06461151344457816
4,42.222346465589865,-7.750078850259965,2024-02-28 21:27:04.441195,False,2024-02-28 21:27:00,42.22261200167207,-7.749330714937963,0.06831505151438731
