Numero_pendiente,latitude,longitude,fecha,id_parcela,fuera_del_recinto,distancia_en_Km,velocidad,tipo,pos_promedio_lat,pos_promedio_lon,distancia_a_promedio,vacas_alejadas,velocidad_media_30_anteriors
3732,42.17171733413246,-8.684249791809066,2024-03-26 17:37:25,2,False,0.0023581354616379123,0.019651128846982602,descansando,42.17171733413246,-8.684249791809066,0.0,False,0.023683481011194486
3732,42.17117406315466,-8.684188464059353,2024-03-26 17:39:25,2,False,0.06062003081265492,0.505166923438791,caminando,42.17117406315466,-8.684188464059353,0.0,False,0.1811127477302552
3732,42.17121205870155,-8.684212494567783,2024-03-26 17:41:25,2,False,0.004666026584751643,0.03888355487293036,pastando,42.17121205870155,-8.684212494567783,0.0,False,0.187900535719568
3732,42.17118937308633,-8.684222110170724,2024-03-26 17:43:25,2,False,0.0026440660632760502,0.022033883860633752,descansando,42.17118937308633,-8.684222110170724,0.0,False,0.18869478739078505
3732,42.17135407118042,-8.683706625693006,2024-03-26 17:45:25,2,False,0.04626099843198271,0.3855083202665226,caminando,42.17135407118042,-8.683706625693006,0.0,False,0.14880858633336225
3732,42.17088902505193,-8.683990934441255,2024-03-26 17:47:25,2,False,0.056771305958178114,0.4730942163181509,caminando,42.17088902505193,-8.683990934441255,0.0,False,0.29354547348176907
3732,42.17091151555916,-8.683988671179984,2024-03-26 17:49:25,2,False,0.0025077762184550208,0.020898135153791842,descansando,42.17091151555916,-8.683988671179984,0.0,False,0.2931668905794884
3732,42.171331869910574,-8.683642920137334,2024-03-26 17:51:25,2,False,0.054741607865432404,0.4561800655452701,caminando,42.171331869910574,-8.683642920137334,0.0,False,0.3167241390057376
3732,42.17128462829643,-8.68418142750505,2024-03-26 17:53:25,2,False,0.044688799879293854,0.3724066656607821,caminando,42.17128462829643,-8.68418142750505,0.0,False,0.283161622119948
3732,42.17179862091904,-8.68399714933337,2024-03-26 17:55:25,2,False,0.05913660514943068,0.49280504291192234,caminando,42.17179862091904,-8.68399714933337,0.0,False,0.44046392470599155
3732,42.171812312365,-8.68398169040761,2024-03-26 17:57:25,2,False,0.001985139386804222,0.016542828223368514,descansando,42.171812312365,-8.68398169040761,0.0,False,0.2939181789320243
3732,42.17180557717011,-8.683946468491527,2024-03-26 17:59:25,2,False,0.0029977126363238435,0.024980938636032027,descansando,42.17180557717011,-8.683946468491527,0.0,False,0.17810960325710765
3732,42.1718274611333,-8.683935513429557,2024-03-26 18:01:25,2,False,0.0025954642177274862,0.021628868481062383,descansando,42.1718274611333,-8.683935513429557,0.0,False,0.021050878446820975
3732,42.17182046114335,-8.683947158165106,2024-03-26 18:03:25,2,False,0.0012356266645514973,0.010296888871262478,descansando,42.17182046114335,-8.683947158165106,0.0,False,0.018968898662785626
3732,42.17133634351853,-8.684198416161127,2024-03-26 18:05:25,2,False,0.05767647322189657,0.4806372768491381,caminando,42.17133634351853,-8.684198416161127,0.0,False,0.170854344733821
3732,42.17135010617909,-8.684239401662051,2024-03-26 18:07:25,2,False,0.003708168272657368,0.030901402272144732,descansando,42.17135010617909,-8.684239401662051,0.0,False,0.17394518933084843
3732,42.171718089157125,-8.683839505455486,2024-03-26 18:09:25,2,False,0.05253905671719337,0.4378254726432781,caminando,42.171718089157125,-8.683839505455486,0.0,False,0.31645471725485363
3732,42.17170861829688,-8.68387320505619,2024-03-26 18:11:25,2,False,0.0029701689678948186,0.024751408065790157,descansando,42.17170861829688,-8.68387320505619,0.0,False,0.16449276099373766
3732,42.171730576603366,-8.683902898475461,2024-03-26 18:13:25,2,False,0.003456837769426056,0.0288069814118838,descansando,42.171730576603366,-8.683902898475461,0.0,False,0.16379462070698403
3732,42.17170696251461,-8.683891549143755,2024-03-26 18:15:25,2,False,0.0027873727598596494,0.023228106332163746,descansando,42.17170696251461,-8.683891549143755,0.0,False,0.025595498603279237
3732,42.17172435844627,-8.683910600991503,2024-03-26 18:17:25,2,False,0.002491345057334976,0.0207612088111248,descansando,42.17172435844627,-8.683910600991503,0.0,False,0.02426543218505745
3732,42.17170879647595,-8.683875745278026,2024-03-26 18:19:25,2,False,0.003353425674401419,0.027945213953345156,descansando,42.17170879647595,-8.683875745278026,0.0,False,0.023978176365544567
3732,42.17124444420449,-8.683590272793595,2024-03-26 18:21:25,2,False,0.05674068168303561,0.47283901402529677,caminando,42.17124444420449,-8.683590272793595,0.0,False,0.17384847892992225
3732,42.171617521255484,-8.683985369097906,2024-03-26 18:23:25,2,False,0.05273628384429762,0.4394690320358135,caminando,42.171617521255484,-8.683985369097906,0.0,False,0.31341775333815186
3732,42.17201585954013,-8.683615098492272,2024-03-26 18:25:25,2,False,0.0537866292680365,0.4482219105669708,caminando,42.17201585954013,-8.683615098492272,0.0,False,0.45350998554269367
3732,42.17203237908095,-8.683608579376529,2024-03-26 18:27:25,2,False,0.0019138417009087623,0.01594868084090635,descansando,42.17203237908095,-8.683608579376529,0.0,False,0.30121320781456357
3732,42.17205729800539,-8.68365222257737,2024-03-26 18:29:25,2,False,0.004540208312980144,0.03783506927483453,pastando,42.17205729800539,-8.68365222257737,0.0,False,0.16733522022757055
3732,42.17218233687753,-8.683125971565676,2024-03-26 18:31:25,2,False,0.045542597287095976,0.3795216440591331,caminando,42.17218233687753,-8.683125971565676,0.0,False,0.14443513139162464
3732,42.17163959212993,-8.683191910105194,2024-03-26 18:33:25,2,False,0.06059461067685436,0.5049550889737863,caminando,42.17163959212993,-8.683191910105194,0.0,False,0.307437267435918
3732,42.171198789855126,-8.68351176542391,2024-03-26 18:35:25,2,False,0.05565335220169514,0.4637779350141262,caminando,42.171198789855126,-8.68351176542391,0.0,False,0.4494182226823485
3732,42.17120876416718,-8.683537357963166,2024-03-26 18:37:25,2,False,0.0023829486854737526,0.019857905712281274,descansando,42.17120876416718,-8.683537357963166,0.0,False,0.32953030990006454
3732,42.17124797229239,-8.683552091461962,2024-03-26 18:39:25,2,False,0.004525667677417237,0.0377138973118103,pastando,42.17124797229239,-8.683552091461962,0.0,False,0.17378324601273928
3732,42.171274992454926,-8.683574683185281,2024-03-26 18:41:25,2,False,0.0035345986656340695,0.029454988880283913,descansando,42.171274992454926,-8.683574683185281,0.0,False,0.029008930634791832
3732,42.17130422222554,-8.683539893967298,2024-03-26 18:43:25,2,False,0.004334006334249061,0.03611671945207551,pastando,42.17130422222554,-8.683539893967298,0.0,False,0.03442853521472324
3732,42.17129265740636,-8.683556269483793,2024-03-26 18:45:25,2,False,0.0018641035688147308,0.015534196406789423,descansando,42.17129265740636,-8.683556269483793,0.0,False,0.027035301579716283
3732,42.17131712183843,-8.683592199308418,2024-03-26 18:47:25,2,False,0.0040209159308837355,0.033507632757364465,pastando,42.17131712183843,-8.683592199308418,0.0,False,0.028386182872076466
3732,42.17183832426219,-8.683428900531993,2024-03-26 18:49:25,2,False,0.05949702451399716,0.495808537616643,caminando,42.17183832426219,-8.683428900531993,0.0,False,0.1816167889269323
3732,42.171855093978905,-8.683467060734982,2024-03-26 18:51:25,2,False,0.0036560753025170222,0.03046729418764185,descansando,42.171855093978905,-8.683467060734982,0.0,False,0.18659448818721644
3732,42.17182060219137,-8.68349138123873,2024-03-26 18:53:25,2,False,0.004327434105763315,0.03606195088136096,pastando,42.17182060219137,-8.68349138123873,0.0,False,0.18744592756188194
3732,42.17181277128014,-8.683514669689846,2024-03-26 18:55:25,2,False,0.00210750845064683,0.017562570422056913,descansando,42.17181277128014,-8.683514669689846,0.0,False,0.028030605163686575
3732,42.17234141689909,-8.68365298413495,2024-03-26 18:57:25,2,False,0.059877650846620854,0.4989804237218404,caminando,42.17234141689909,-8.68365298413495,0.0,False,0.18420164834175276
3732,42.17253489333887,-8.684158522368968,2024-03-26 18:59:25,2,False,0.046888081826430575,0.39073401522025475,caminando,42.17253489333887,-8.684158522368968,0.0,False,0.3024256697880507
3732,42.1724890612617,-8.684157823996914,2024-03-26 19:01:25,2,False,0.00509661941965464,0.042471828497122006,pastando,42.1724890612617,-8.684157823996914,0.0,False,0.3107287558130724
3732,42.17247678968924,-8.684135817150915,2024-03-26 19:03:25,2,False,0.002269584495904563,0.01891320413253802,descansando,42.17247678968924,-8.684135817150915,0.0,False,0.15070634928330492
3732,42.17246589058888,-8.684150333244318,2024-03-26 19:05:25,2,False,0.0017028834602787466,0.014190695502322888,descansando,42.17246589058888,-8.684150333244318,0.0,False,0.025191909377327636
3732,42.172471703544986,-8.684111293330519,2024-03-26 19:07:25,2,False,0.0032815514178680277,0.027346261815566895,descansando,42.172471703544986,-8.684111293330519,0.0,False,0.020150053816809267
3732,42.17249682433626,-8.684122541995736,2024-03-26 19:09:25,2,False,0.0029431063534123337,0.024525886278436115,descansando,42.17249682433626,-8.684122541995736,0.0,False,0.022020947865441967
3732,42.17195338291032,-8.684182712554028,2024-03-26 19:11:25,2,False,0.060631038884138205,0.5052586573678184,caminando,42.17195338291032,-8.684182712554028,0.0,False,0.1857102684872738
3732,42.17193421950369,-8.684181839111282,2024-03-26 19:13:25,2,False,0.0021320889964132027,0.017767408303443356,descansando,42.17193421950369,-8.684181839111282,0.0,False,0.18251731731656595
3732,42.17233605211506,-8.684548408938168,2024-03-26 19:15:25,2,False,0.0539355547021024,0.44946295585085333,caminando,42.17233605211506,-8.684548408938168,0.0,False,0.3241630071740384
3732,42.17235642183948,-8.684556637755957,2024-03-26 19:17:25,2,False,0.002364347102901562,0.019702892524179682,descansando,42.17235642183948,-8.684556637755957,0.0,False,0.1623110855594921
3732,42.172337767895726,-8.684016402403287,2024-03-26 19:19:25,2,False,0.04456895444897725,0.3714079537414771,caminando,42.172337767895726,-8.684016402403287,0.0,False,0.28019126737217004
3732,42.17228864072878,-8.684029454685753,2024-03-26 19:21:25,2,False,0.005567584175238115,0.04639653479365096,pastando,42.17228864072878,-8.684029454685753,0.0,False,0.14583579368643593
3732,42.17228991524822,-8.68405650853834,2024-03-26 19:23:25,2,False,0.0022340030537687573,0.018616692114739646,descansando,42.17228991524822,-8.68405650853834,0.0,False,0.14547372688328924
3732,42.17228593390814,-8.684069629843794,2024-03-26 19:25:25,2,False,0.0011684392656677392,0.009736993880564492,descansando,42.17228593390814,-8.684069629843794,0.0,False,0.024916740262985033
3732,42.17225163104299,-8.684084636821037,2024-03-26 19:27:25,2,False,0.004009788358642425,0.03341490298868688,pastando,42.17225163104299,-8.684084636821037,0.0,False,0.020589529661330336
3732,42.17224272783735,-8.684105264843744,2024-03-26 19:29:25,2,False,0.001967211911363722,0.016393432594697683,descansando,42.17224272783735,-8.684105264843744,0.0,False,0.019848443154649686
3732,42.17226366000062,-8.684089269215916,2024-03-26 19:31:25,2,False,0.0026749085584852946,0.02229090465404412,descansando,42.17226366000062,-8.684089269215916,0.0,False,0.024033080079142895
3732,42.17192142236642,-8.684510799145553,2024-03-26 19:33:25,2,False,0.05152611399322034,0.42938428327683614,caminando,42.17192142236642,-8.684510799145553,0.0,False,0.15602287350852598
3732,42.17188130468284,-8.684511959353866,2024-03-26 19:35:25,2,False,0.004461907435737528,0.0371825619644794,pastando,42.17188130468284,-8.684511959353866,0.0,False,0.16295258329845322
3732,42.17192040711287,-8.684492219390897,2024-03-26 19:37:25,2,False,0.004642352443281685,0.038686270360680716,pastando,42.17192040711287,-8.684492219390897,0.0,False,0.16841770520066543
3732,42.17191064107539,-8.684476081615738,2024-03-26 19:39:25,2,False,0.0017169557762850452,0.014307964802375376,descansando,42.17191064107539,-8.684476081615738,0.0,False,0.030058932375845168
3732,42.17191331533174,-8.684477959783427,2024-03-26 19:41:25,2,False,0.0003352344919980998,0.002793620766650832,descansando,42.17191331533174,-8.684477959783427,0.0,False,0.018595951976568974
3732,42.171930978950826,-8.68448840426711,2024-03-26 19:43:25,2,False,0.0021444274842881985,0.017870229035734986,descansando,42.171930978950826,-8.68448840426711,0.0,False,0.011657271534920396
3732,42.17188490385828,-8.684507333735622,2024-03-26 19:45:25,2,False,0.0053555505112745285,0.044629587593954405,pastando,42.17188490385828,-8.684507333735622,0.0,False,0.021764479132113407
3732,42.171877161717184,-8.684464463041751,2024-03-26 19:47:25,2,False,0.0036363634833215665,0.030303029027679722,descansando,42.171877161717184,-8.684464463041751,0.0,False,0.030934281885789703
3732,42.172142696051736,-8.68493708430636,2024-03-26 19:49:25,2,False,0.04887533703344086,0.4072944752786738,caminando,42.172142696051736,-8.68493708430636,0.0,False,0.1607423639667693
3732,42.17217995301559,-8.68492887495195,2024-03-26 19:51:25,2,False,0.004197662118325169,0.034980517652709736,pastando,42.17217995301559,-8.68492887495195,0.0,False,0.15752600731968777
3732,42.17218859493311,-8.684940826332555,2024-03-26 19:53:25,2,False,0.001376028333569303,0.011466902779744192,descansando,42.17218859493311,-8.684940826332555,0.0,False,0.15124729857037592
3732,42.17265730567007,-8.684662438344489,2024-03-26 19:55:25,2,False,0.05694419582094685,0.47453496517455707,caminando,42.17265730567007,-8.684662438344489,0.0,False,0.17366079520233701
3732,42.17216153658437,-8.684890378359079,2024-03-26 19:57:25,2,False,0.05823953047653636,0.485329420637803,caminando,42.17216153658437,-8.684890378359079,0.0,False,0.3237770961973681
3732,42.17211778145848,-8.684887088872037,2024-03-26 19:59:25,2,False,0.0048728943439928915,0.04060745286660743,pastando,42.17211778145848,-8.684887088872037,0.0,False,0.33349061289298915
3732,42.17214936363805,-8.684881491020278,2024-03-26 20:01:25,2,False,0.003541948763853427,0.02951623969877856,descansando,42.17214936363805,-8.684881491020278,0.0,False,0.18515103773439634
3732,42.17212091628917,-8.684849123205518,2024-03-26 20:03:25,2,False,0.004137757368445315,0.034481311403710954,pastando,42.17212091628917,-8.684849123205518,0.0,False,0.03486833465636565
3732,42.17212635158115,-8.684871248460942,2024-03-26 20:05:25,2,False,0.0019208987619693948,0.016007489683078288,descansando,42.17212635158115,-8.684871248460942,0.0,False,0.0266683469285226
3732,42.17210971609624,-8.68486529364009,2024-03-26 20:07:25,2,False,0.001913769729507209,0.015948081079226743,descansando,42.17210971609624,-8.68486529364009,0.0,False,0.022145627388671995
3732,42.17263530630598,-8.684715994468396,2024-03-26 20:09:25,2,False,0.059724042383360564,0.4977003531946714,caminando,42.17263530630598,-8.684715994468396,0.0,False,0.17655197465232544
3732,42.17261441614226,-8.684730666724688,2024-03-26 20:11:25,2,False,0.0026187348051332614,0.021822790042777176,descansando,42.17261441614226,-8.684730666724688,0.0,False,0.17849040810555847
3732,42.172580872301126,-8.68469995007993,2024-03-26 20:13:25,2,False,0.004507757588893044,0.037564646574108705,pastando,42.172580872301126,-8.68469995007993,0.0,False,0.18569592993718576
3732,42.17255612328002,-8.684713896829567,2024-03-26 20:15:25,2,False,0.002982332405467912,0.024852770045565933,descansando,42.17255612328002,-8.684713896829567,0.0,False,0.028080068887483937
3732,42.17254604454828,-8.684664348545665,2024-03-26 20:17:25,2,False,0.004234252754479872,0.0352854396206656,pastando,42.17254604454828,-8.684664348545665,0.0,False,0.032567618746780075
3732,42.17256309339091,-8.684618668128303,2024-03-26 20:19:25,2,False,0.0042148908641233065,0.03512409053436089,pastando,42.17256309339091,-8.684618668128303,0.0,False,0.03175410006686414
3732,42.17257935296119,-8.684627991957901,2024-03-26 20:21:25,2,False,0.0019644829046609013,0.016370690872174177,descansando,42.17257935296119,-8.684627991957901,0.0,False,0.028926740342400222
3732,42.1725783198825,-8.68464530449283,2024-03-26 20:23:25,2,False,0.0014313335580150427,0.011927779650125358,descansando,42.1725783198825,-8.68464530449283,0.0,False,0.021140853685553476
3732,42.17204880796265,-8.6847801388049,2024-03-26 20:25:25,2,False,0.0599183645622552,0.49931970468546,caminando,42.17204880796265,-8.6847801388049,0.0,False,0.1758727250692532
3732,42.17200685689482,-8.684759463040377,2024-03-26 20:27:25,2,False,0.004966196385738118,0.041384969881150986,pastando,42.17200685689482,-8.684759463040377,0.0,False,0.18421081807224546
3732,42.17198385776364,-8.684752865019435,2024-03-26 20:29:25,2,False,0.002614552468514763,0.021787937237623026,descansando,42.17198385776364,-8.684752865019435,0.0,False,0.18749753726807802
3732,42.17194577723009,-8.684757792145177,2024-03-26 20:31:25,2,False,0.004253786051252083,0.03544821709376736,pastando,42.17194577723009,-8.684757792145177,0.0,False,0.03287370807084713
3732,42.17229192276531,-8.684339360870037,2024-03-26 20:33:25,2,False,0.051677119794594224,0.4306426649549519,caminando,42.17229192276531,-8.684339360870037,0.0,False,0.16262627309544744
3732,42.17230276644588,-8.684348492699755,2024-03-26 20:35:25,2,False,0.0014213366166298611,0.011844471805248842,descansando,42.17230276644588,-8.684348492699755,0.0,False,0.15931178461798937
3732,42.17227452224806,-8.684315336996669,2024-03-26 20:37:25,2,False,0.00416283663094071,0.03469030525783925,pastando,42.17227452224806,-8.684315336996669,0.0,False,0.15905914733934665
3732,42.1722881222376,-8.684309010365746,2024-03-26 20:39:25,2,False,0.0015996040651130538,0.013330033875942114,descansando,42.1722881222376,-8.684309010365746,0.0,False,0.019954936979676735
3732,42.17224161184608,-8.68431951298414,2024-03-26 20:41:25,2,False,0.005243644439556628,0.04369703699630523,pastando,42.17224161184608,-8.68431951298414,0.0,False,0.030572458710028866
3732,42.17223856759369,-8.684343181201235,2024-03-26 20:43:25,2,False,0.0019796508408003667,0.016497090340003056,descansando,42.17223856759369,-8.684343181201235,0.0,False,0.0245080537374168
3732,42.17219251736161,-8.684343783484863,2024-03-26 20:45:25,2,False,0.00512079272758275,0.04267327272985625,pastando,42.17219251736161,-8.684343783484863,0.0,False,0.034289133355388184
3732,42.1721814554965,-8.684296523464898,2024-03-26 20:47:25,2,False,0.004084313552838621,0.03403594627365517,pastando,42.1721814554965,-8.684296523464898,0.0,False,0.031068769781171495
3732,42.17218204493447,-8.684249622979857,2024-03-26 20:49:25,2,False,0.003865623129966617,0.03221352608305514,descansando,42.17218204493447,-8.684249622979857,0.0,False,0.03630758169552219
3732,42.172194403851606,-8.68429313305264,2024-03-26 20:51:25,2,False,0.003839992370235062,0.031999936418625516,descansando,42.172194403851606,-8.68429313305264,0.0,False,0.03274980292511194
3732,42.17202331276752,-8.68377976204813,2024-03-26 20:53:25,2,False,0.046387573526095696,0.38656311271746413,caminando,42.17202331276752,-8.68377976204813,0.0,False,0.1502588584063816
3732,42.1720129226684,-8.683748682680484,2024-03-26 20:55:25,2,False,0.002809770938860825,0.02341475782384021,descansando,42.1720129226684,-8.683748682680484,0.0,False,0.14732593565330995
3732,42.17200316765298,-8.683751738842949,2024-03-26 20:57:25,2,False,0.0011135640335043348,0.009279700279202791,descansando,42.17200316765298,-8.683751738842949,0.0,False,0.1397525236068357
3732,42.17175533306354,-8.684233507718247,2024-03-26 20:59:25,2,False,0.04832958399584668,0.4027465332987223,caminando,42.17175533306354,-8.684233507718247,0.0,False,0.14514699713392176
3732,42.17171294252812,-8.684227850099294,2024-03-26 21:01:25,2,False,0.0047366158068213845,0.039471798390178205,pastando,42.17171294252812,-8.684227850099294,0.0,False,0.15049934398936776
3732,42.17215060849574,-8.683903786555463,2024-03-26 21:03:25,2,False,0.05551235942690511,0.4626029952242093,caminando,42.17215060849574,-8.683903786555463,0.0,False,0.3016071089710366
3732,42.172142540322106,-8.683874398431742,2024-03-26 21:05:25,2,False,0.00258270050105621,0.021522504175468415,descansando,42.172142540322106,-8.683874398431742,0.0,False,0.17453243259661863
3732,42.172120854257685,-8.683876698352092,2024-03-26 21:07:25,2,False,0.002418817737334808,0.020156814477790067,descansando,42.172120854257685,-8.683876698352092,0.0,False,0.1680941046258226
3732,42.17211010322332,-8.683889503441675,2024-03-26 21:09:25,2,False,0.0015945897784866731,0.01328824815405561,descansando,42.17211010322332,-8.683889503441675,0.0,False,0.018322522269104698
3732,42.17237533386196,-8.68436222151681,2024-03-26 21:11:25,2,False,0.04886119038417528,0.407176586534794,caminando,42.17237533386196,-8.68436222151681,0.0,False,0.14687388305554655
3732,42.17239857921572,-8.68435458677824,2024-03-26 21:13:25,2,False,0.0026602397058860124,0.022168664215716772,descansando,42.17239857921572,-8.68435458677824,0.0,False,0.14754449963485547
3732,42.17213130570794,-8.683882938451196,2024-03-26 21:15:25,2,False,0.04892856340843081,0.4077380284035901,caminando,42.17213130570794,-8.683882938451196,0.0,False,0.2790277597180336
3732,42.1721472722707,-8.683916302440394,2024-03-26 21:17:25,2,False,0.0032729111256033037,0.027274259380027532,descansando,42.1721472722707,-8.683916302440394,0.0,False,0.1523936506664448
3732,42.17163070927213,-8.68373898364713,2024-03-26 21:19:25,2,False,0.059268852654708236,0.49390710545590194,caminando,42.17163070927213,-8.68373898364713,0.0,False,0.3096397977465065
3732,42.17165732295784,-8.683777615081613,2024-03-26 21:21:25,2,False,0.004346616542512777,0.03622180452093981,pastando,42.17165732295784,-8.683777615081613,0.0,False,0.18580105645228975
3732,42.17167194218141,-8.683764508892324,2024-03-26 21:23:25,2,False,0.0019516954018771045,0.01626412834897587,descansando,42.17167194218141,-8.683764508892324,0.0,False,0.18213101277527252
3732,42.17165081504282,-8.683761232099123,2024-03-26 21:25:25,2,False,0.0023647003118801653,0.01970583593233471,descansando,42.17165081504282,-8.683761232099123,0.0,False,0.024063922934083465
3732,42.171674651360725,-8.683803443064978,2024-03-26 21:27:25,2,False,0.004373318904769935,0.03644432420641613,pastando,42.171674651360725,-8.683803443064978,0.0,False,0.024138096162575572
3732,42.17169441535115,-8.683834459598321,2024-03-26 21:29:25,2,False,0.0033709485008349767,0.02809123750695814,descansando,42.17169441535115,-8.683834459598321,0.0,False,0.028080465881902994
3732,42.17170751381716,-8.683852849877383,2024-03-26 21:31:25,2,False,0.0021019624198090683,0.017516353498408903,descansando,42.17170751381716,-8.683852849877383,0.0,False,0.027350638403927725
3732,42.17173425745297,-8.683852197147775,2024-03-26 21:33:25,2,False,0.002974243097426261,0.024785359145218844,descansando,42.17173425745297,-8.683852197147775,0.0,False,0.02346431671686196
3732,42.17129233581412,-8.684170571386856,2024-03-26 21:35:25,2,False,0.05570539248902869,0.4642116040752391,caminando,42.17129233581412,-8.684170571386856,0.0,False,0.16883777223962226
3732,42.17132654087573,-8.684207912584347,2024-03-26 21:37:25,2,False,0.004892446243585386,0.04077038536321155,pastando,42.17132654087573,-8.684207912584347,0.0,False,0.1765891161945565
3732,42.17133195184542,-8.684226645712995,2024-03-26 21:39:25,2,False,0.0016569193093684007,0.01380766091140334,descansando,42.17133195184542,-8.684226645712995,0.0,False,0.1729298834499513
3732,42.17129668841872,-8.684241638785744,2024-03-26 21:41:25,2,False,0.004111183841753697,0.03425986534794748,pastando,42.17129668841872,-8.684241638785744,0.0,False,0.02961263720752079
3732,42.1713088739821,-8.684200616238504,2024-03-26 21:43:25,2,False,0.0036421390562718,0.030351158802265,descansando,42.1713088739821,-8.684200616238504,0.0,False,0.02613956168720527
3732,42.17131973659649,-8.684222538301286,2024-03-26 21:45:25,2,False,0.0021732060483716123,0.01811005040309677,descansando,42.17131973659649,-8.684222538301286,0.0,False,0.027573691517769745
3732,42.17182538875607,-8.684016830996747,2024-03-26 21:47:25,2,False,0.05872601721183764,0.4893834767653137,caminando,42.17182538875607,-8.684016830996747,0.0,False,0.17928156199022516
3732,42.17222132083969,-8.683643975331497,2024-03-26 21:49:25,2,False,0.05368809528015458,0.4474007940012881,caminando,42.17222132083969,-8.683643975331497,0.0,False,0.3182981070565662
3732,42.172191644211146,-8.683664678858603,2024-03-26 21:51:25,2,False,0.003714877548210902,0.030957312901757517,descansando,42.172191644211146,-8.683664678858603,0.0,False,0.32258052788945313
3732,42.17220377028613,-8.683675332810347,2024-03-26 21:53:25,2,False,0.0016090178955375258,0.013408482462812715,descansando,42.17220377028613,-8.683675332810347,0.0,False,0.16392219645528613
3732,42.17207403490843,-8.68315029844311,2024-03-26 21:55:25,2,False,0.04560959375402923,0.38007994795024364,caminando,42.17207403490843,-8.68315029844311,0.0,False,0.1414819144382713
3732,42.172092965994,-8.683156868195477,2024-03-26 21:57:25,2,False,0.002173551301681677,0.018112927514013978,descansando,42.172092965994,-8.683156868195477,0.0,False,0.13720045264235678
3732,42.172114065934245,-8.683172792246737,2024-03-26 21:59:25,2,False,0.002688274730008293,0.022402289416735777,descansando,42.172114065934245,-8.683172792246737,0.0,False,0.14019838829366446
3732,42.17213504584693,-8.683209118321772,2024-03-26 22:01:25,2,False,0.0037952701924843465,0.03162725160403622,descansando,42.17213504584693,-8.683209118321772,0.0,False,0.024047489511595327
3732,42.172153888794114,-8.683247503936135,2024-03-26 22:03:25,2,False,0.003794321015402412,0.0316193417950201,descansando,42.172153888794114,-8.683247503936135,0.0,False,0.02854962760526403
3732,42.17198665446031,-8.683762108470203,2024-03-26 22:05:25,2,False,0.04630645249834767,0.38588710415289723,caminando,42.17198665446031,-8.683762108470203,0.0,False,0.14971123251731785
3732,42.172001104515466,-8.683775011832159,2024-03-26 22:07:25,2,False,0.001926777647445694,0.016056480395380785,descansando,42.172001104515466,-8.683775011832159,0.0,False,0.14452097544776601
3732,42.17195940525556,-8.683766225196937,2024-03-26 22:09:25,2,False,0.004692946636387194,0.039107888636559944,pastando,42.17195940525556,-8.683766225196937,0.0,False,0.1470171577282793
3732,42.17195110516472,-8.683818566241452,2024-03-26 22:11:25,2,False,0.004411071751187291,0.03675893125989409,pastando,42.17195110516472,-8.683818566241452,0.0,False,0.030641100097278273
3732,42.17248305518032,-8.68394351853221,2024-03-26 22:13:25,2,False,0.06003976993715055,0.5003314161429213,caminando,42.17248305518032,-8.68394351853221,0.0,False,0.19206607867979178
3732,42.17246996185342,-8.68395799042657,2024-03-26 22:15:25,2,False,0.0018820274899986609,0.015683562416655507,descansando,42.17246996185342,-8.68395799042657,0.0,False,0.1842579699398236
3732,42.17245511596523,-8.683953769594735,2024-03-26 22:17:25,2,False,0.0016870358114583306,0.014058631762152754,descansando,42.17245511596523,-8.683953769594735,0.0,False,0.1766912034405765
3732,42.17244073606853,-8.683993217090883,2024-03-26 22:19:25,2,False,0.003622810583984936,0.030190088199874468,descansando,42.17244073606853,-8.683993217090883,0.0,False,0.01997742745956091
3732,42.1724648494812,-8.683984126327987,2024-03-26 22:21:25,2,False,0.002783983048283327,0.02319985873569439,descansando,42.1724648494812,-8.683984126327987,0.0,False,0.022482859565907204
3732,42.1719214431651,-8.68392463315524,2024-03-26 22:23:25,2,False,0.0606226079120463,0.5051883992670525,caminando,42.1719214431651,-8.68392463315524,0.0,False,0.18619278206754045
3732,42.17188714937178,-8.683900148558525,2024-03-26 22:25:25,2,False,0.004314241073980383,0.03595200894983653,pastando,42.17188714937178,-8.683900148558525,0.0,False,0.1881134223175278
3732,42.17190110302069,-8.683923766594152,2024-03-26 22:27:25,2,False,0.0024891248673379785,0.02074270722781649,descansando,42.17190110302069,-8.683923766594152,0.0,False,0.18729437181490183
3732,42.17187133334524,-8.683944900088695,2024-03-26 22:29:25,2,False,0.0037404416858708633,0.031170347382257196,descansando,42.17187133334524,-8.683944900088695,0.0,False,0.029288354519970073
3732,42.17187713074679,-8.683894988164957,2024-03-26 22:31:25,2,False,0.0041634685958194355,0.03469557163182863,pastando,42.17187713074679,-8.683894988164957,0.0,False,0.02886954208063411
3732,42.17191669341356,-8.683888108143721,2024-03-26 22:33:25,2,False,0.00443555514445158,0.036962959537096496,pastando,42.17191669341356,-8.683888108143721,0.0,False,0.03427629285039411
3732,42.17191489848346,-8.683910695427155,2024-03-26 22:35:25,2,False,0.0018720946810296272,0.015600789008580225,descansando,42.17191489848346,-8.683910695427155,0.0,False,0.02908644005916845
3732,42.171911784250135,-8.683887836562423,2024-03-26 22:37:25,2,False,0.0019153696243043475,0.01596141353586956,descansando,42.171911784250135,-8.683887836562423,0.0,False,0.022841720693848763
3732,42.171939462303705,-8.683347972641892,2024-03-26 22:39:25,2,False,0.044596671131078174,0.37163892609231813,caminando,42.171939462303705,-8.683347972641892,0.0,False,0.13440037621225598
